"";"longitude";"latitude";"PA";"wc2.1_30s_bio_4";"wc2.1_30s_bio_9";"wc2.1_30s_bio_14"
"1681";14,6958333333333;51,4625;0;697,377685546875;4,33333349227905;38
"1682";10,9541666666667;50,7291666666667;0;657,001220703125;0,533333301544189;50
"1683";13,4125;52,1375;0;684,74560546875;4,34999990463257;31
"1684";13,4875;52,9958333333333;0;676,276977539062;3,95000004768372;32
"1685";9,92083333333333;49,1791666666667;0;676,801025390625;3,93333339691162;62
"1686";8,60416666666667;50,5291666666667;0;650,558654785156;5,06666660308838;42
"1687";9,8875;48,7458333333333;0;659,853637695312;0,233333304524422;75
"1688";10,5208333333333;48,9375;0;697,58349609375;1,26666665077209;48
"1689";10,3375;53,2625;0;625,028503417969;4,31666660308838;40
"1690";9,07916666666667;48,2125;0;647,158569335938;-0,616666734218597;69
"1691";10,6458333333333;53,5458333333333;0;621,239440917969;4,13333320617676;46
"1692";14,7791666666667;51,4458333333333;0;688,538757324219;4,26666688919067;40
"1693";8,6125;53,2625;0;587,008361816406;4,55000019073486;37
"1694";8,95416666666667;48,9041666666667;0;653,349182128906;2,71666669845581;44
"1695";7,27916666666667;49,5625;0;631,320617675781;14,9166669845581;65
"1696";9,5125;51,3291666666667;0;643,306274414062;4,88333320617676;39
"1697";6,52916666666667;49,5375;0;622,830200195312;4,69999980926514;58
"1698";10,8708333333333;52,9541666666667;0;636,6083984375;4,08333349227905;40
"1699";11,0208333333333;47,5958333333333;0;599,20068359375;-0,833333373069763;64
"1700";11,5458333333333;50,3291666666667;0;669,931579589844;2,51666665077209;57
"1701";10,1708333333333;48,2125;0;692,748168945312;1,04999995231628;42
"1702";6,8125;49,5125;0;618,460205078125;15,8166666030884;65
"1703";7,9625;48,5541666666667;0;657,1787109375;3,54999995231628;56
"1704";11,9875;47,7791666666667;0;688,732238769531;-0,166666701436043;70
"1705";8,65416666666667;53,3541666666667;0;584,376586914062;4,51666688919067;37
"1706";9,55416666666667;51,7791666666667;0;604,48828125;10,1166667938232;66
"1707";12,9041666666667;53,6291666666667;0;670,497924804688;3,46666669845581;32
"1708";12,9041666666667;51,8625;0;709,69091796875;4,63333320617676;33
"1709";12,0291666666667;50,4541666666667;0;672,149963378906;3,04999995231628;42
"1710";9,42916666666667;51,8541666666667;0;607,773376464844;4,05000019073486;58
"1711";9,22916666666667;53,2541666666667;0;597,738647460938;4,38333320617676;44
"1712";12,9791666666667;49,2625;0;694,851623535156;2,34999990463257;50
"1713";6,32916666666667;51,7375;0;566,86669921875;5,80000019073486;42
"1714";8,77916666666667;51,6291666666667;0;596,741149902344;4,26666688919067;65
"1715";8,00416666666667;51,6041666666667;0;581,613952636719;5,18333339691162;41
"1716";7,22916666666667;52,5875;0;573,410217285156;5,26666641235352;46
"1717";13,5708333333333;52,5708333333333;0;694,886657714844;4,41666650772095;34
"1718";13,0291666666667;53,9958333333333;0;644,237121582031;3,43333339691162;37
"1719";8,02083333333333;51,5541666666667;0;582,311706542969;4,94999980926514;47
"1720";10,4791666666667;48,1458333333333;0;684,133361816406;0,950000047683716;55
"1721";11,8208333333333;53,2291666666667;0;663,612670898438;4,55000019073486;39
"1722";13,1125;54,2208333333333;0;634,034118652344;3,28333330154419;44
"1723";11,7125;52,3791666666667;0;668,719909667969;4,90000009536743;34
"1724";10,1791666666667;48,4458333333333;0;688,774719238281;1,28333330154419;43
"1725";7,9875;49,5458333333333;0;645,045227050781;2,59999990463257;43
"1726";10,7208333333333;48,4958333333333;0;684,240905761719;0,966666698455811;46
"1727";7,25416666666667;53,4208333333333;0;569,235778808594;4,69999980926514;42
"1728";11,9208333333333;48,7541666666667;0;720,521667480469;4,01666641235352;41
"1729";10,7875;48,1125;0;681,467224121094;0,750000059604645;52
"1730";12,9958333333333;54,2041666666667;0;632,615417480469;3,25;42
"1731";10,5041666666667;52,7375;0;625,272644042969;3,90000009536743;48
"1732";8,0125;49,2375;0;636,288391113281;5,09999990463257;50
"1733";9,9875;52,1208333333333;0;613,869995117188;4,84999990463257;41
"1734";10,7291666666667;51,6458333333333;0;629,711791992188;9,33333301544189;72
"1735";11,1291666666667;48,1375;0;679,810607910156;0,883333325386047;51
"1736";8,30416666666667;53,5458333333333;0;571,932373046875;4,55000019073486;40
"1737";14,0791666666667;52,7041666666667;0;688,688232421875;4,09999990463257;33
"1738";12,2791666666667;52,3041666666667;0;676,320678710938;4,88333320617676;33
"1739";7,09583333333333;49,5291666666667;0;619,767028808594;14,8999996185303;66
"1740";7,47083333333333;50,0875;0;625,163024902344;4;49
"1741";8,89583333333333;50,3791666666667;0;652,093933105469;5,45000028610229;42
"1742";9,3375;49,7791666666667;0;654,35302734375;8,86666679382324;51
"1743";9,07083333333333;50,4041666666667;0;645,075744628906;4,59999990463257;60
"1744";8,45416666666667;50,6958333333333;0;636,229858398438;4,18333339691162;53
"1745";10,5791666666667;54,3291666666667;0;592,898620605469;3,70000004768372;41
"1746";11,2958333333333;51,2125;0;659,24658203125;1,89999997615814;31
"1747";9,92083333333333;48,0958333333333;0;681,439392089844;0,683333277702332;46
"1748";8,97916666666667;51,0375;0;631,704467773438;3,25;54
"1749";13,8291666666667;50,7541666666667;0;706,4072265625;-2,21666669845581;46
"1750";11,9208333333333;48,1541666666667;0;689,112854003906;-0,0499999523162842;52
"1751";6,2375;49,9458333333333;0;608,630493164062;4,66666650772095;58
"1752";8,67916666666667;53,5291666666667;0;587,313293457031;4,63333320617676;36
"1753";12,4458333333333;49,5041666666667;0;693,326843261719;2,53333330154419;48
"1754";9,3125;50,7375;0;637,684448242188;3,81666684150696;48
"1755";8,9375;50,3041666666667;0;656,749328613281;5,31666660308838;48
"1756";10,4958333333333;50,5208333333333;0;672,746948242188;3,19999980926514;52
"1757";12,6208333333333;50,5625;0;668,587829589844;-0,26666659116745;49
"1758";7,55416666666667;51,5208333333333;0;596,895385742188;5,46666669845581;56
"1759";10,4958333333333;52,7208333333333;0;623,994201660156;3,93333339691162;47
"1760";10,2041666666667;49,5625;0;664,820556640625;1,70000004768372;43
"1761";8,34583333333333;48,7458333333333;0;630,864624023438;5,63333320617676;80
"1762";12,1875;49,5291666666667;0;700,74462890625;3,33333325386047;41
"1763";6,7375;49,5291666666667;0;616,267456054688;15,6833333969116;65
"1764";12,5291666666667;51,6791666666667;0;677,650817871094;4,23333311080933;36
"1765";12,2458333333333;52,3208333333333;0;676,60693359375;4,94999980926514;32
"1766";13,2041666666667;53,5958333333333;0;666,385986328125;3,59999990463257;27
"1767";10,7125;52,1708333333333;0;626,576049804688;4,21666669845581;37
"1768";8,0875;51,9375;0;589,061096191406;5,33333349227905;41
"1769";10,0958333333333;49,5708333333333;0;666,102416992188;1,85000002384186;44
"1770";6,77916666666667;50,1458333333333;0;613,293884277344;14,9499998092651;61
"1771";11,3041666666667;51,9958333333333;0;650,497497558594;1,96666657924652;25
"1772";13,5041666666667;53,8375;0;652,658325195312;3,73333334922791;29
"1773";8,5375;48,0375;0;665,92724609375;2,53333353996277;55
"1774";6,24583333333333;51,6291666666667;0;568,0322265625;5,84999990463257;41
"1775";11,4125;48,7375;0;729,500122070312;1,28333330154419;43
"1776";7,22916666666667;51,0291666666667;0;579,961303710938;4,65000009536743;70
"1777";6,24583333333333;51,4125;0;575,108032226562;5,93333339691162;45
"1778";12,2125;49,5875;0;696,464538574219;3,33333349227905;39
